MapID,FightEveNo,BKMusic,Side,EnemyNO,NPCID,LocationPos,AI
10991,8,1,Left,5,11085,1,1
10991,8,1,Left,6,17185,10,1
10991,8,1,Left,7,17185,9,1
10991,8,1,Left,8,17185,6,1
10991,8,1,Left,9,17185,8,1
10991,8,1,Left,10,17185,7,1
10991,9,1,Left,1,14030,3,1
10991,9,1,Left,2,11048,4,1
10991,9,1,Left,3,11029,2,1
10991,9,1,Left,4,14274,5,1
10991,9,1,Left,5,14273,1,1
10991,9,1,Left,6,17064,6,1
10991,9,1,Left,7,17064,7,1
10991,9,1,Left,8,17064,8,1
10991,9,1,Left,9,17064,9,1
10991,9,1,Left,10,17064,10,1
10991,10,1,Left,1,15172,3,1
10991,10,1,Left,2,14439,5,1
10991,10,1,Left,3,14438,2,1
10991,10,1,Left,4,14435,4,1
10991,10,1,Left,5,14436,1,1
10991,10,1,Left,6,14412,6,1
10991,10,1,Left,7,14412,7,1
10991,10,1,Left,8,14412,8,1
10991,10,1,Left,9,14412,9,1
10991,10,1,Left,10,14412,10,1
10991,11,1,Left,1,12103,3,1
10991,11,1,Left,2,12102,4,1
10991,11,1,Left,3,12008,2,1
10991,11,1,Left,4,12005,5,1
10991,11,1,Left,5,12011,1,1
10991,11,1,Left,6,17259,6,1
10991,11,1,Left,7,17259,7,1
10991,11,1,Left,8,17259,8,1
10991,11,1,Left,9,17259,9,1
10991,11,1,Left,10,17259,10,1
10991,12,1,Left,1,13034,3,1
10991,12,1,Left,2,13020,4,1
10991,12,1,Left,3,13010,2,1
10991,12,1,Left,4,13029,5,1
10991,12,1,Left,5,13027,1,1
10991,12,1,Left,6,17261,6,1
10991,12,1,Left,7,17261,7,1
10991,12,1,Left,8,17261,8,1
10991,12,1,Left,9,17261,9,1
10991,12,1,Left,10,17261,10,1
10991,13,1,Left,1,11014,3,1
10991,13,1,Left,2,11042,5,1
10991,13,1,Left,3,11003,2,1
10991,13,1,Left,4,11139,4,1
10991,13,1,Left,5,11028,1,1
10991,13,1,Left,6,17258,10,1
10991,13,1,Left,7,17258,9,1
10991,13,1,Left,8,17258,8,1
10991,13,1,Left,9,17258,7,1
10991,13,1,Left,10,17258,6,1
10991,14,1,Left,1,14449,2,1
10991,14,1,Left,2,14111,4,1
10991,14,1,Left,3,14240,3,1
10991,14,1,Left,4,14119,5,1
10991,14,1,Left,5,14052,1,1
10991,14,1,Left,6,17260,6,1
10991,14,1,Left,7,17260,7,1
10991,14,1,Left,8,17260,8,1
10991,14,1,Left,9,17260,9,1
10991,14,1,Left,10,17260,10,1
10991,15,1,Left,1,14256,3,1
10991,15,1,Left,2,14527,1,1
10991,15,1,Left,3,14528,5,1
10991,15,1,Left,4,14529,4,1
10991,15,1,Left,5,14532,2,1
10991,15,1,Left,6,17437,6,1
10991,15,1,Left,7,17437,7,1
10991,15,1,Left,8,17437,8,1
10991,15,1,Left,9,17437,9,1
10991,15,1,Left,10,17437,10,1
10991,16,1,Left,1,11040,3,1
10991,16,1,Left,2,11016,4,1
10991,16,1,Left,3,11001,2,1
10991,16,1,Left,4,11041,5,1
10991,16,1,Left,5,11038,1,1
10991,16,1,Left,6,17335,10,1
10991,16,1,Left,7,17335,9,1
10991,16,1,Left,8,17335,8,1
10991,16,1,Left,9,17335,6,1
10991,16,1,Left,10,17335,7,1
10991,17,1,Left,1,10001,3,1
10991,17,1,Left,2,10002,4,1
10991,17,1,Left,3,10003,2,1
10991,17,1,Left,4,10216,5,1
10991,17,1,Left,5,10018,1,1
10991,17,1,Left,6,10146,10,1
10991,17,1,Left,7,10146,9,1
10991,17,1,Left,8,10146,8,1
10991,17,1,Left,9,10146,7,1
10991,17,1,Left,10,10146,6,1
10991,18,1,Left,1,13017,5,1
10991,18,1,Left,2,13032,4,1
10991,18,1,Left,3,13096,3,1
10991,18,1,Left,4,13038,2,1
10991,18,1,Left,5,13101,1,1
10991,18,1,Left,6,17444,6,1
10991,18,1,Left,7,17444,7,1
10991,18,1,Left,8,17444,8,1
10991,18,1,Left,9,17444,9,1
10991,18,1,Left,10,17444,10,1
10991,19,1,Left,1,11037,5,1
10991,19,1,Left,2,11123,4,1
10991,19,1,Left,3,11144,3,1
10991,19,1,Left,4,11091,2,1
10991,19,1,Left,5,11064,1,1
10991,19,1,Left,6,17343,6,1
10991,19,1,Left,7,17343,7,1
10991,19,1,Left,8,17343,8,1
10991,19,1,Left,9,17343,9,1
10991,19,1,Left,10,17343,10,1
10991,20,1,Left,1,12089,3,1
10991,20,1,Left,2,12090,4,1
10991,20,1,Left,3,12018,2,1
10991,20,1,Left,4,12042,5,1
10991,20,1,Left,5,12114,1,1
10991,20,1,Left,6,17563,6,1
10991,20,1,Left,7,17563,7,1
10991,20,1,Left,8,17563,8,1
10991,20,1,Left,9,17563,9,1
10991,20,1,Left,10,17563,10,1
10991,21,2,Left,1,13024,3,1
10991,21,2,Left,2,13025,4,1
10991,21,2,Left,3,13030,2,1
10991,21,2,Left,4,13019,5,1
10991,21,2,Left,5,13013,1,1
10991,21,2,Left,6,17448,6,1
10991,21,2,Left,7,17448,7,1
10991,21,2,Left,8,17448,8,1
10991,21,2,Left,9,17448,9,1
10991,21,2,Left,10,17448,10,1
10991,22,2,Left,1,11044,3,1
10991,22,2,Left,2,11036,4,1
10991,22,2,Left,3,11071,5,1
10991,22,2,Left,4,11065,2,1
10991,22,2,Left,5,11060,1,1
10991,22,2,Left,6,17447,6,1
10991,22,2,Left,7,17447,7,1
10991,22,2,Left,8,17447,8,1
10991,22,2,Left,9,17447,9,1
10991,22,2,Left,10,17447,10,1
10991,23,2,Left,1,12028,3,1
10991,23,2,Left,2,12059,4,1
10991,23,2,Left,3,11025,2,1
10991,23,2,Left,4,12094,5,1
10991,23,2,Left,5,12054,1,1
10991,23,2,Left,6,17357,6,1
10991,23,2,Left,7,17357,7,1
10991,23,2,Left,8,17357,8,1
10991,23,2,Left,9,17357,9,1
10991,23,2,Left,10,17357,10,1
10991,24,2,Left,1,28035,3,1
10991,24,2,Left,2,28036,8,1
10991,24,2,Left,3,28039,6,1
10991,24,2,Left,4,28039,5,1
10991,24,2,Left,5,28039,1,1
10991,24,2,Left,6,28004,2,1
10991,24,2,Left,7,28004,7,1
10991,24,2,Left,8,28004,4,1
10991,24,2,Left,9,28004,9,1
10991,24,2,Left,10,28039,10,1
10991,25,2,Left,1,14003,3,1
10991,25,2,Left,2,14021,4,1
10991,25,2,Left,3,14079,2,1
10991,25,2,Left,4,14091,5,1
10991,25,2,Left,5,14002,1,1
10991,25,2,Left,6,17269,6,1
10991,25,2,Left,7,17269,7,1
10991,25,2,Left,8,17269,8,1
10991,25,2,Left,9,17269,9,1
10991,25,2,Left,10,17269,10,1
10991,26,2,Left,1,11020,5,1
10991,26,2,Left,2,11021,1,1
10991,26,2,Left,3,11045,7,1
10991,26,2,Left,4,11077,9,1
10991,26,2,Left,5,11066,3,1
10991,26,2,Left,6,17460,10,1
10991,26,2,Left,7,17460,8,1
10991,26,2,Left,8,17460,6,1
10991,26,2,Left,9,17460,4,1
10991,26,2,Left,10,17460,2,1
10991,27,2,Left,1,12040,3,1
10991,27,2,Left,2,12046,5,1
10991,27,2,Left,3,12009,1,1
10991,27,2,Left,4,12015,9,1
10991,27,2,Left,5,12010,7,1
10991,27,2,Left,6,17360,4,1
10991,27,2,Left,7,17360,2,1
10991,27,2,Left,8,17360,10,1
10991,27,2,Left,9,17360,8,1
10991,27,2,Left,10,17360,6,1
10991,28,2,Left,1,13016,3,1
10991,28,2,Left,2,13008,10,1
10991,28,2,Left,3,13003,6,1
10991,28,2,Left,4,13005,4,1
10991,28,2,Left,5,13018,2,1
10991,28,2,Left,6,17499,9,1
10991,28,2,Left,7,17499,7,1
10991,28,2,Left,8,17499,5,1
10991,28,2,Left,9,17499,8,1
10991,28,2,Left,10,17499,1,1
10991,29,2,Left,1,14409,3,1
10991,29,2,Left,2,27039,7,1
10991,29,2,Left,3,27040,1,1
10991,29,2,Left,4,27041,9,1
10991,29,2,Left,5,27042,5,1
10991,29,2,Left,6,27043,6,1
10991,29,2,Left,7,27043,10,1
10991,29,2,Left,8,27043,8,1
10991,29,2,Left,9,27043,4,1
10991,29,2,Left,10,27043,2,1
10991,30,2,Left,1,11034,10,1
10991,30,2,Left,2,11031,3,1
10991,30,2,Left,3,11024,6,1
10991,30,2,Left,4,11053,2,1
10991,30,2,Left,5,11026,4,1
10991,30,2,Left,6,17406,5,1
10991,30,2,Left,7,17406,8,1
10991,30,2,Left,8,17406,1,1
10991,30,2,Left,9,17406,9,1
10991,30,2,Left,10,17406,7,1
10991,31,1,Left,1,22047,3,1
10991,31,1,Left,2,22042,4,1
10991,31,1,Left,3,22043,2,1
10991,31,1,Left,4,22044,5,1
10991,31,1,Left,5,22045,1,1
10991,31,1,Left,6,22046,10,1
10991,31,1,Left,7,22046,9,1
10991,31,1,Left,8,22046,8,1
10991,31,1,Left,9,22046,7,1
10991,31,1,Left,10,22046,6,1
10991,32,3,Left,1,13012,8,1
10991,32,3,Left,2,13014,6,1
10991,32,3,Left,3,13009,2,1
10991,32,3,Left,4,13002,4,1
10991,32,3,Left,5,13021,10,1
10991,32,3,Left,6,17465,1,1
10991,32,3,Left,7,17465,7,1
10991,32,3,Left,8,17465,3,1
10991,32,3,Left,9,17465,9,1
10991,32,3,Left,10,17465,5,1
10991,32,3,Left,11,13016,2,1
10991,32,3,Left,12,13115,4,1
10991,32,3,Left,13,17508,6,1
10991,32,3,Left,14,17508,8,1
10991,32,3,Left,15,17508,10,1
10991,33,3,Left,1,14009,5,1
10991,33,3,Left,2,14283,1,1
10991,33,3,Left,3,14284,4,1
10991,33,3,Left,4,14285,2,1
10991,33,3,Left,5,14066,8,1
10991,33,3,Left,6,17469,6,1
10991,33,3,Left,7,17469,7,1
10991,33,3,Left,8,17469,3,1
10991,33,3,Left,9,17469,9,1
10991,33,3,Left,10,17469,10,1
10991,33,3,Left,11,14200,2,1
10991,33,3,Left,12,14597,4,1
10991,33,3,Left,13,17467,6,1
10991,33,3,Left,14,17467,8,1
10991,33,3,Left,15,17467,10,1
10991,34,3,Left,1,11047,3,1
10991,34,3,Left,2,11050,5,1
10991,34,3,Left,3,11018,1,1
10991,34,3,Left,4,11063,9,1
10991,34,3,Left,5,11010,7,1
10991,34,3,Left,6,17045,10,1
10991,34,3,Left,7,17045,4,1
10991,34,3,Left,8,17045,8,1
10991,34,3,Left,9,17045,2,1
10991,34,3,Left,10,17045,6,1
10991,34,3,Left,11,11167,2,1
10991,34,3,Left,12,11049,4,1
10991,34,3,Left,13,17048,6,1
10991,34,3,Left,14,17048,8,1
10991,34,3,Left,15,17048,10,1
10991,35,3,Left,1,12033,3,1
10991,35,3,Left,2,12001,9,1
10991,35,3,Left,3,12041,7,1
10991,35,3,Left,4,12012,5,1
10991,35,3,Left,5,12092,1,1
10991,35,3,Left,6,17522,10,1
10991,35,3,Left,7,17522,4,1
10991,35,3,Left,8,17522,8,1
10991,35,3,Left,9,17522,2,1
10991,35,3,Left,10,17522,6,1
10991,35,3,Left,11,12019,2,1
10991,35,3,Left,12,12045,4,1
10991,35,3,Left,13,17526,6,1
10991,35,3,Left,14,17526,8,1
10991,35,3,Left,15,17526,10,1
10991,36,3,Left,1,15171,8,1
10991,36,3,Left,2,12001,4,1
10991,36,3,Left,3,11010,2,1
10991,36,3,Left,4,12041,6,1
10991,36,3,Left,5,13021,10,1
10991,36,3,Left,6,22030,5,1
10991,36,3,Left,7,22030,9,1
10991,36,3,Left,8,22030,3,1
10991,36,3,Left,9,22030,7,1
10991,36,3,Left,10,22030,1,1
10991,36,3,Left,11,27021,2,1
10991,36,3,Left,12,27021,4,1
10991,36,3,Left,13,22031,6,1
10991,36,3,Left,14,22031,8,1
10991,36,3,Left,15,22031,10,1
10991,37,3,Left,1,27032,3,1
10991,37,3,Left,2,27025,8,1
10991,37,3,Left,3,27013,5,1
10991,37,3,Left,4,27014,4,1
10991,37,3,Left,5,27015,2,1
10991,37,3,Left,6,27016,1,1
10991,37,3,Left,7,27017,10,1
10991,37,3,Left,8,27018,9,1
10991,37,3,Left,9,27019,7,1
10991,37,3,Left,10,27020,6,1
10991,37,3,Left,11,27026,4,1
10991,37,3,Left,12,27083,2,1
10991,37,3,Left,13,27011,6,1
10991,37,3,Left,14,27011,8,1
10991,37,3,Left,15,27011,10,1
10991,38,3,Left,1,14560,6,1
10991,38,3,Left,2,15052,4,1
10991,38,3,Left,3,14252,10,1
10991,38,3,Left,4,15088,2,1
10991,38,3,Left,5,14225,8,1
10991,38,3,Left,6,27012,5,1
10991,38,3,Left,7,27012,9,1
10991,38,3,Left,8,27012,3,1
10991,38,3,Left,9,27012,7,1
10991,38,3,Left,10,27012,1,1
10991,38,3,Left,11,27022,5,1
10991,38,3,Left,12,27023,1,1
10991,38,3,Left,13,15231,3,1
10991,38,3,Left,14,27024,7,1
10991,38,3,Left,15,27024,9,1
10991,39,3,Left,1,27004,5,1
10991,39,3,Left,2,27005,9,1
10991,39,3,Left,3,27006,7,1
10991,39,3,Left,4,27007,1,1
10991,39,3,Left,5,27008,3,1
10991,39,3,Left,6,27010,10,1
10991,39,3,Left,7,27010,4,1
10991,39,3,Left,8,27010,8,1
10991,39,3,Left,9,27010,2,1
10991,39,3,Left,10,27010,6,1
10991,39,3,Left,11,27056,3,1
10991,39,3,Left,12,27057,1,1
10991,39,3,Left,13,27058,5,1
10991,39,3,Left,14,27029,7,1
10991,39,3,Left,15,27029,9,1
10991,40,3,Left,1,27001,3,1
10991,40,3,Left,2,27031,4,1
10991,40,3,Left,3,27002,6,1
10991,40,3,Left,4,27003,10,1
10991,40,3,Left,5,10039,2,1
10991,40,3,Left,6,27009,5,1
10991,40,3,Left,7,27009,9,1
10991,40,3,Left,8,27009,8,1
10991,40,3,Left,9,27009,7,1
10991,40,3,Left,10,27009,1,1
10991,40,3,Left,11,15049,1,1
10991,40,3,Left,12,15050,5,1
10991,40,3,Left,13,27081,7,1
10991,40,3,Left,14,27082,9,1
10991,40,3,Left,15,27080,3,1
10991,41,1,Left,1,10006,3,1
10991,42,1,Left,1,14180,3,1
10991,42,1,Left,2,14187,4,1
10991,42,1,Left,3,14237,2,1
10991,42,1,Left,4,14230,5,1
10991,42,1,Left,5,14194,1,1
10991,42,1,Left,6,17256,6,1
10991,42,1,Left,7,17256,7,1
10991,42,1,Left,8,17256,8,1
10991,42,1,Left,9,17256,9,1
10991,42,1,Left,10,17256,10,1
10991,43,1,Left,1,12035,3,1
10991,43,1,Left,2,12016,4,1
10991,43,1,Left,3,12031,2,1
10991,43,1,Left,4,12055,5,1
10991,43,1,Left,5,12056,1,1
10991,43,1,Left,6,17196,10,1
10991,43,1,Left,7,17196,9,1
10991,43,1,Left,8,17196,8,1
10991,43,1,Left,9,17196,7,1
10991,43,1,Left,10,17196,6,1
10991,44,1,Left,1,11101,3,1
10991,44,1,Left,2,11005,4,1
10991,44,1,Left,3,11137,2,1
10991,44,1,Left,4,11067,5,1
10991,44,1,Left,5,11085,1,1
10991,44,1,Left,6,17185,10,1
10991,44,1,Left,7,17185,9,1
10991,44,1,Left,8,17185,6,1
10991,44,1,Left,9,17185,8,1
10991,44,1,Left,10,17185,7,1
10991,45,1,Left,1,10006,3,1
10991,46,1,Left,1,11014,3,1
10991,46,1,Left,2,11042,5,1
10991,46,1,Left,3,11003,2,1
10991,46,1,Left,4,11139,4,1
10991,46,1,Left,5,11028,1,1
10991,46,1,Left,6,17258,10,1
10991,46,1,Left,7,17258,9,1
10991,46,1,Left,8,17258,8,1
10991,46,1,Left,9,17258,7,1
10991,46,1,Left,10,17258,6,1
10991,47,1,Left,1,14449,2,1
10991,47,1,Left,2,14111,4,1
10991,47,1,Left,3,14240,3,1
10991,47,1,Left,4,14119,5,1
10991,47,1,Left,5,14052,1,1
10991,47,1,Left,6,17260,6,1
10991,47,1,Left,7,17260,7,1
10991,47,1,Left,8,17260,8,1
10991,47,1,Left,9,17260,9,1
10991,47,1,Left,10,17260,10,1
10991,48,1,Left,1,14256,3,1
10991,48,1,Left,2,14527,1,1
10991,48,1,Left,3,14528,5,1
10991,48,1,Left,4,14529,4,1
10991,48,1,Left,5,14532,2,1
10991,48,1,Left,6,17437,6,1
10991,48,1,Left,7,17437,7,1
10991,48,1,Left,8,17437,8,1
10991,48,1,Left,9,17437,9,1
10991,48,1,Left,10,17437,10,1
10991,49,1,Left,1,12089,3,1
10991,49,1,Left,2,12090,4,1
10991,49,1,Left,3,12018,2,1
10991,49,1,Left,4,12042,5,1
10991,49,1,Left,5,12114,1,1
10991,49,1,Left,6,17563,6,1
10991,49,1,Left,7,17563,7,1
10991,49,1,Left,8,17563,8,1
10991,49,1,Left,9,17563,9,1
10991,49,1,Left,10,17563,10,1
10991,50,2,Left,1,13024,3,1
10991,50,2,Left,2,13025,4,1
10991,50,2,Left,3,13030,2,1
10991,50,2,Left,4,13019,5,1
10991,50,2,Left,5,13013,1,1
10991,50,2,Left,6,17448,6,1
10991,50,2,Left,7,17448,7,1
10991,50,2,Left,8,17448,8,1
10991,50,2,Left,9,17448,9,1
10991,50,2,Left,10,17448,10,1
10991,51,2,Left,1,11044,3,1
10991,51,2,Left,2,11036,4,1
10991,51,2,Left,3,11071,5,1
10991,51,2,Left,4,11065,2,1
10991,51,2,Left,5,11060,1,1
10991,51,2,Left,6,17447,6,1
10991,51,2,Left,7,17447,7,1
10991,51,2,Left,8,17447,8,1
10991,51,2,Left,9,17447,9,1
10991,51,2,Left,10,17447,10,1
10991,52,2,Left,1,12040,3,1
10991,52,2,Left,2,12046,5,1
10991,52,2,Left,3,12009,1,1
10991,52,2,Left,4,12015,9,1
10991,52,2,Left,5,12010,7,1
10991,52,2,Left,6,17360,4,1
10991,52,2,Left,7,17360,2,1
10991,52,2,Left,8,17360,10,1
10991,52,2,Left,9,17360,8,1
10991,52,2,Left,10,17360,6,1
10991,53,2,Left,1,13016,3,1
10991,53,2,Left,2,13008,10,1
10991,53,2,Left,3,13003,6,1
10991,53,2,Left,4,13005,4,1
10991,53,2,Left,5,13018,2,1
10991,53,2,Left,6,17499,9,1
10991,53,2,Left,7,17499,7,1
10991,53,2,Left,8,17499,5,1
10991,53,2,Left,9,17499,8,1
10991,53,2,Left,10,17499,1,1
10991,54,2,Left,1,14409,3,1
10991,54,2,Left,2,27039,7,1
10991,54,2,Left,3,27040,1,1
10991,54,2,Left,4,27041,9,1
10991,54,2,Left,5,27042,5,1
10991,54,2,Left,6,27043,6,1
10991,54,2,Left,7,27043,10,1
10991,54,2,Left,8,27043,8,1
10991,54,2,Left,9,27043,4,1
10991,54,2,Left,10,27043,2,1
10991,55,3,Left,1,11047,3,1
10991,55,3,Left,2,11050,5,1
10991,55,3,Left,3,11018,1,1
10991,55,3,Left,4,11063,9,1
10991,55,3,Left,5,11010,7,1
10991,55,3,Left,6,17045,10,1
10991,55,3,Left,7,17045,4,1
10991,55,3,Left,8,17045,8,1
10991,55,3,Left,9,17045,2,1
10991,55,3,Left,10,17045,6,1
10991,55,3,Left,11,11167,2,1
10991,55,3,Left,12,11049,4,1
10991,55,3,Left,13,17048,6,1
10991,55,3,Left,14,17048,8,1
10991,55,3,Left,15,17048,10,1
10991,56,3,Left,1,12033,3,1
10991,56,3,Left,2,12001,9,1
10991,56,3,Left,3,12041,7,1
10991,56,3,Left,4,12012,5,1
10991,56,3,Left,5,12092,1,1
10991,56,3,Left,6,17522,10,1
10991,56,3,Left,7,17522,4,1
10991,56,3,Left,8,17522,8,1
10991,56,3,Left,9,17522,2,1
10991,56,3,Left,10,17522,6,1
10991,56,3,Left,11,12019,2,1
10991,56,3,Left,12,12045,4,1
10991,56,3,Left,13,17526,6,1
10991,56,3,Left,14,17526,8,1
10991,56,3,Left,15,17526,10,1
10992,1,1,Left,1,38007,3,1
10992,1,1,Left,2,38007,4,1
10992,2,1,Left,1,38007,3,1
10992,3,1,Left,1,38007,2,1
10992,3,1,Left,2,38007,3,1
10992,3,1,Left,3,38007,4,1
10992,4,1,Left,1,38007,3,1
10992,4,1,Left,2,38007,2,1
10992,4,1,Left,3,38007,4,1
10992,4,1,Left,4,38007,5,1
10992,5,1,Left,1,38007,3,1
10992,5,1,Left,2,38007,8,1
10992,6,1,Left,1,38007,3,1
10992,6,1,Left,2,38007,7,1
10992,6,1,Left,3,38007,9,1
10992,7,1,Left,1,38007,4,1
10992,7,1,Left,2,38007,2,1
10992,7,1,Left,3,38007,8,1
10992,8,1,Left,1,38007,3,1
10992,8,1,Left,2,38007,2,1
10992,8,1,Left,3,38007,4,1
10992,8,1,Left,4,38007,8,1
10992,9,1,Left,1,38008,3,1
10992,10,1,Left,1,38008,3,1
10992,10,1,Left,2,38008,4,1
10992,11,1,Left,1,38008,3,1
10992,11,1,Left,2,38008,2,1
10992,11,1,Left,3,38008,4,1
10992,12,1,Left,1,38008,3,1
10992,12,1,Left,2,38008,2,1
10992,12,1,Left,3,38008,5,1
10992,12,1,Left,4,38008,4,1
10992,13,1,Left,1,38008,3,1
10992,13,1,Left,2,38008,8,1
10992,14,1,Left,1,38008,3,1
10992,14,1,Left,2,38008,7,1
10992,14,1,Left,3,38008,9,1
10992,15,1,Left,1,38008,4,1
10992,15,1,Left,2,38007,2,1
10992,15,1,Left,3,38007,8,1
10992,16,1,Left,1,38008,3,1
10992,16,1,Left,2,38007,2,1
10992,16,1,Left,3,38007,4,1
10992,16,1,Left,4,38007,8,1
10992,17,1,Left,1,38007,3,1
10992,17,1,Left,2,38008,4,1
10992,18,1,Left,1,38008,2,1
10992,18,1,Left,2,38008,3,1
10992,18,1,Left,3,38007,4,1
10992,18,1,Left,4,38007,5,1
10992,19,1,Left,1,38007,3,1
10992,19,1,Left,2,38008,2,1
10992,19,1,Left,3,38008,4,1
10992,20,1,Left,1,38008,3,1
10992,20,1,Left,2,38007,2,1
10992,20,1,Left,3,38007,4,1
10992,21,1,Left,1,38009,3,1
10992,22,1,Left,1,38032,3,1
10992,23,1,Left,1,38032,2,1
10992,23,1,Left,2,38032,3,1
10992,24,1,Left,1,38032,2,1
10992,24,1,Left,2,38032,3,1
10992,24,1,Left,3,38032,4,1
10992,25,1,Left,1,38032,1,1
10992,25,1,Left,2,38032,2,1
10992,25,1,Left,3,38032,3,1
10992,25,1,Left,4,38032,4,1
10992,26,1,Left,1,38032,1,1
10992,26,1,Left,2,38032,2,1
10992,26,1,Left,3,38032,3,1
10992,26,1,Left,4,38032,4,1
10992,26,1,Left,5,38032,5,1
10992,27,1,Left,1,38032,3,1
10992,27,1,Left,2,38032,8,1
10992,28,1,Left,1,38032,2,1
10992,28,1,Left,2,38032,3,1
10992,28,1,Left,3,38032,4,1
10992,28,1,Left,4,38032,8,1
10992,29,1,Left,1,38033,1,1
10992,29,1,Left,2,38034,7,1
10992,29,1,Left,3,38035,9,1
10992,29,1,Left,4,38036,5,1
10992,30,1,Left,1,38033,6,1
10992,30,1,Left,2,38034,2,1
10992,30,1,Left,3,38035,4,1
10992,30,1,Left,4,38036,10,1
10992,31,2,Left,1,35054,3,1
10992,31,2,Left,2,35055,9,1
10992,31,2,Left,3,35056,7,1
10993,1,1,Left,1,38011,3,1
10993,2,1,Left,1,38011,3,1
10993,2,1,Left,2,38011,4,1
10993,3,1,Left,1,38011,2,1
10993,3,1,Left,2,38011,3,1
10993,3,1,Left,3,38011,4,1
10993,4,1,Left,1,38011,2,1
10993,4,1,Left,2,38011,3,1
10993,4,1,Left,3,38011,4,1
10993,4,1,Left,4,38011,5,1
10993,5,1,Left,1,38011,1,1
10993,5,1,Left,2,38011,2,1
10993,5,1,Left,3,38011,3,1
10993,5,1,Left,4,38011,4,1
10993,5,1,Left,5,38011,5,1
10993,6,1,Left,1,38012,3,1
10993,7,1,Left,1,38012,3,1
10993,7,1,Left,2,38012,4,1
10993,8,1,Left,1,38012,2,1
10993,8,1,Left,2,38012,3,1
10993,8,1,Left,3,38012,4,1
10993,9,1,Left,1,38012,2,1
10993,9,1,Left,2,38012,3,1
10993,9,1,Left,3,38012,4,1
10993,9,1,Left,4,38012,5,1
10993,10,1,Left,1,38012,1,1
10993,10,1,Left,2,38012,2,1
10993,10,1,Left,3,38012,3,1
10993,10,1,Left,4,38012,4,1
10993,10,1,Left,5,38012,5,1
10993,11,1,Left,1,38011,3,1
10993,11,1,Left,2,38012,4,1
10993,12,1,Left,1,38011,2,1
10993,12,1,Left,2,38012,3,1
10993,12,1,Left,3,38012,4,1
10993,13,1,Left,1,38012,2,1
10993,13,1,Left,2,38011,3,1
10993,13,1,Left,3,38011,4,1
10993,14,1,Left,1,38011,2,1
10993,14,1,Left,2,38011,3,1
10993,14,1,Left,3,38012,4,1
10993,14,1,Left,4,38012,5,1
10993,15,1,Left,1,38014,3,1
10993,16,1,Left,1,38014,3,1
10993,16,1,Left,2,38014,4,1
10993,17,1,Left,1,38014,2,1
10993,17,1,Left,2,38014,3,1
10993,17,1,Left,3,38014,4,1
10993,18,1,Left,1,38014,2,1
10993,18,1,Left,2,38014,3,1
10993,18,1,Left,3,38014,4,1
10993,18,1,Left,4,38014,5,1
10993,19,1,Left,1,38014,1,1
10993,19,1,Left,2,38014,2,1
10993,19,1,Left,3,38014,3,1
10993,19,1,Left,4,38014,4,1
10993,19,1,Left,5,38014,5,1
10993,20,1,Left,1,38015,3,1
10993,21,1,Left,1,38015,3,1
10993,21,1,Left,2,38015,4,1
10993,22,1,Left,1,38015,2,1
10993,22,1,Left,2,38015,3,1
10993,22,1,Left,3,38015,4,1
10993,23,1,Left,1,38016,3,1
10993,24,1,Left,1,38016,2,1
10993,24,1,Left,2,38016,3,1
10993,25,1,Left,1,38016,2,1
10993,25,1,Left,2,38016,3,1
10993,25,1,Left,3,38016,4,1
10993,26,1,Left,1,38017,3,1
10993,27,1,Left,1,38018,3,1
10993,28,1,Left,1,38019,3,1
10993,29,1,Left,1,38015,2,1
10993,29,1,Left,2,38015,3,1
10993,29,1,Left,3,38015,4,1
10993,29,1,Left,4,38015,5,1
10993,30,1,Left,1,38016,2,1
10993,30,1,Left,2,38016,3,1
10993,30,1,Left,3,38016,4,1
10993,30,1,Left,4,38016,5,1
10993,31,1,Left,1,38017,3,1
10993,32,1,Left,1,38018,3,1
10993,33,1,Left,1,38019,3,1
10997,1,1,Left,1,38074,7,1
10997,1,1,Left,2,38074,8,1
10997,2,1,Left,1,38075,2,1
10997,2,1,Left,2,38075,3,1
10997,2,1,Left,3,38075,4,1
10997,3,1,Left,1,38076,2,1
10997,3,1,Left,2,38076,3,1
10997,4,1,Left,1,38077,7,1
10997,4,1,Left,2,38077,8,1
10997,5,1,Left,1,38074,2,1
10997,5,1,Left,2,38074,3,1
10997,5,1,Left,3,38074,4,1
10997,5,1,Left,4,38076,7,1
10997,5,1,Left,5,38076,8,1
10997,6,1,Left,1,38075,8,1
10997,6,1,Left,2,38075,9,1
10997,6,1,Left,3,38077,2,1
10997,6,1,Left,4,38077,3,1
10997,7,1,Left,1,38076,2,1
10997,7,1,Left,2,38076,3,1
10997,7,1,Left,3,38075,8,1
10997,7,1,Left,4,38075,9,1
10997,8,1,Left,1,38074,2,1
10997,8,1,Left,2,38074,3,1
10997,8,1,Left,3,38074,4,1
10997,8,1,Left,4,38077,7,1
10997,8,1,Left,5,38077,8,1
10997,8,1,Left,6,38077,9,1
10997,9,1,Left,1,38074,2,1
10997,9,1,Left,2,38074,8,1
10997,9,1,Left,3,38074,4,1
10997,10,1,Left,1,38074,2,1
10997,10,1,Left,2,38074,3,1
10997,10,1,Left,3,38074,4,1
10997,10,1,Left,4,38076,8,1
10997,10,1,Left,5,38076,9,1
10997,11,1,Left,1,38075,3,1
10997,11,1,Left,2,38075,4,1
10997,12,1,Left,1,38075,7,1
